Mach,Altitude_m_AGL,Cd
1.15,1889.76,0.7003049147006258
1.16,1889.76,0.6987996366239664
1.17,1889.76,0.6973272065003723
1.18,1889.76,0.6959180327118473
1.19,1889.76,0.6943380880777548
1.2,1889.76,0.6922347125618478
1.21,1889.76,0.690176397665994
1.22,1889.76,0.6881611577536048
1.23,1889.76,0.6861876501893208
1.24,1889.76,0.6842546412472055
1.25,1889.76,0.6823612988592717
1.26,1889.76,0.6805067334533577
1.27,1889.76,0.6786903421069008
1.28,1889.76,0.6769113973049599
1.29,1889.76,0.6751694424992362
1.3,1889.76,0.6734639549245022
1.31,1889.76,0.6717942898369774
1.32,1889.76,0.670160267753934
1.33,1889.76,0.6685612892379109
1.34,1889.76,0.6669970345308442
1.35,1889.76,0.6654671629640606
1.36,1889.76,0.6639712693945089
1.37,1889.76,0.6625090750140677
1.38,1889.76,0.6610802591933976
1.39,1889.76,0.6596845117584637
1.4,1889.76,0.6583215329905354
1.41,1889.76,0.6569910554080716
1.42,1889.76,0.6556928254699369
1.43,1889.76,0.6544266018328513
1.44,1889.76,0.6531921144014472
1.45,1889.76,0.6519891488419814
1.46,1889.76,0.6508174672962757
1.47,1889.76,0.6496768719848186
1.48,1889.76,0.6485671485738671
1.49,1889.76,0.6474881053828379
1.5,1889.76,0.646439535919466
1.51,1889.76,0.6454212328202112
1.52,1889.76,0.6444330723639697
1.53,1889.76,0.6434748402169984
1.54,1889.76,0.6425463943614104
1.55,1889.76,0.6416475892942173
1.56,1889.76,0.6407782472752418
1.57,1889.76,0.6399382428408296
1.58,1889.76,0.6391274156763105
1.59,1889.76,0.6383456472882333
1.6,1889.76,0.6375928339948278
1.61,1889.76,0.6368688233229027
1.62,1889.76,0.6361735037492093
1.63,1889.76,0.6355067742058039
1.64,1889.76,0.634868532753467
1.65,1889.76,0.6342586643838485
1.66,1889.76,0.6336770863257876
1.67,1889.76,0.632814991575415
1.68,1889.76,0.631357755623156
1.69,1889.76,0.6299197086398449
1.7,1889.76,0.6285005866290421
1.71,1889.76,0.6271001133964521
1.72,1889.76,0.6257180205892585
1.73,1889.76,0.6243540973588194
1.74,1889.76,0.6230080666395644
1.75,1889.76,0.621679746334939
1.76,1889.76,0.6203689020718666
1.77,1889.76,0.6190753081900238
1.78,1889.76,0.6177988035034654
1.79,1889.76,0.6165391527678392
1.8,1889.76,0.6152961965397509
1.81,1889.76,0.614169207064613
1.82,1889.76,0.6130271697924037
1.83,1889.76,0.6118901824322912
1.84,1889.76,0.6107581142929689
1.85,1889.76,0.6096307902480854
1.86,1889.76,0.6085080482404203
1.87,1889.76,0.6073897828456528
1.88,1889.76,0.6062758328778375
1.89,1889.76,0.6051660728733202
1.9,1889.76,0.6040603808535476
1.91,1889.76,0.6029586243846621
1.92,1889.76,0.6018606849732121
1.93,1889.76,0.6007664615512538
1.94,1889.76,0.5996758356253357
1.95,1889.76,0.5985887017711365
1.96,1889.76,0.5975049685047419
1.97,1889.76,0.5964245016497433
1.98,1889.76,0.5953472619987487
1.99,1889.76,0.5942731136327989
2.0,1889.76,0.5932019798796606
0.01,1920.24,0.4453652251986086
0.02,1920.24,0.4836531843934075
0.03,1920.24,0.4919086275294063
0.04,1920.24,0.4938102324618063
0.05,1920.24,0.4937051013803747
0.06,1920.24,0.4928544236293597
0.07,1920.24,0.4917194582183907
0.08,1920.24,0.4904926592610807
0.09,1920.24,0.4892604694346778
0.1,1920.24,0.4880628839945345
0.11,1920.24,0.4869180328587998
0.12,1920.24,0.485833255508277
0.13,1920.24,0.4848104135630819
0.14,1920.24,0.4838486588551712
0.15,1920.24,0.4829457269933476
0.16,1920.24,0.4820987951003791
0.17,1920.24,0.4813047984624016
0.18,1920.24,0.4805607445685747
0.19,1920.24,0.4798637426882226
0.2,1920.24,0.4792110795535221
0.21,1920.24,0.4786002846031978
0.22,1920.24,0.4780290864867246
0.23,1920.24,0.4774954017554216
0.24,1920.24,0.4769973800980799
0.25,1920.24,0.4765333330078559
0.26,1920.24,0.4764678048496872
0.27,1920.24,0.4764332387397289
0.28,1920.24,0.4764286916890997
0.29,1920.24,0.4764528144581734
0.3,1920.24,0.4765048971955413
0.31,1920.24,0.4765838281486295
0.32,1920.24,0.4766889940266987
0.33,1920.24,0.4768198589615286
0.34,1920.24,0.4769756087117976
0.35,1920.24,0.4771560136196968
0.36,1920.24,0.4773604099393624
0.37,1920.24,0.4775887228580236
0.38,1920.24,0.4778404173773758
0.39,1920.24,0.4781155900580886
0.4,1920.24,0.4784138250803417
0.41,1920.24,0.4787351972569062
0.42,1920.24,0.4790798588230718
0.43,1920.24,0.4794475836006939
0.44,1920.24,0.4798387674015257
0.45,1920.24,0.4802533362827124
0.46,1920.24,0.4806918061044076
0.47,1920.24,0.4811542160128287
0.48,1920.24,0.4816412323635873
0.49,1920.24,0.4821530291398717
0.5,1920.24,0.48269026921763
0.51,1920.24,0.4832537024644042
0.52,1920.24,0.4838437168627043
0.53,1920.24,0.4844613728400638
0.54,1920.24,0.4851072384515929
0.55,1920.24,0.4857825646364164
0.56,1920.24,0.4864881386684616
0.57,1920.24,0.4872254106976041
0.58,1920.24,0.4879954246229745
0.59,1920.24,0.4887998985285582
0.6,1920.24,0.4896401390281004
0.61,1920.24,0.4911803225937947
0.62,1920.24,0.4927365195721506
0.63,1920.24,0.4943345151416074
0.64,1920.24,0.4959765615145389
0.65,1920.24,0.4976656120555684
0.66,1920.24,0.4994043008701687
0.67,1920.24,0.5011962285404239
0.68,1920.24,0.5030447355435516
0.69,1920.24,0.504954233223294
0.7,1920.24,0.5069291364030571
0.71,1920.24,0.5074302245140948
0.72,1920.24,0.5078398957685276
0.73,1920.24,0.508252591720691
0.74,1920.24,0.5086684576465473
0.75,1920.24,0.5090872177827429
0.76,1920.24,0.5095090234946518
0.77,1920.24,0.5099336625227839
0.78,1920.24,0.5103609234775656
0.79,1920.24,0.5107909994803356
0.8,1920.24,0.511223550393961
0.81,1920.24,0.5154274252734455
0.82,1920.24,0.5196336671942083
0.83,1920.24,0.5238424762369164
0.84,1920.24,0.528053407874523
0.85,1920.24,0.532266871837437
0.86,1920.24,0.5364825793135656
0.87,1920.24,0.540700333701906
0.88,1920.24,0.5449202802784203
0.89,1920.24,0.5491422589785753
0.9,1920.24,0.5533664168181652
0.91,1920.24,0.557129308688798
0.92,1920.24,0.5684179834307801
0.93,1920.24,0.5822113323320051
0.94,1920.24,0.5928650188913978
0.95,1920.24,0.6035187054507904
0.96,1920.24,0.6141723920101833
0.97,1920.24,0.62482607769966
0.98,1920.24,0.6354797642590527
0.99,1920.24,0.6461334508184454
1.0,1920.24,0.6567871373778381
1.01,1920.24,0.6674408239372308
1.02,1920.24,0.6780945096267076
1.03,1920.24,0.6887481961861004
1.04,1920.24,0.6994018827454931
1.05,1920.24,0.7100555693048858
1.06,1920.24,0.7088804825007523
1.07,1920.24,0.7077263371830925
1.08,1920.24,0.7065927801660338
1.09,1920.24,0.705479527856979
1.1,1920.24,0.7043864793456789
1.11,1920.24,0.7033130970240812
1.12,1920.24,0.7022592825916846
1.13,1920.24,0.701224751585976
1.14,1920.24,0.7002091299431
1.15,1920.24,0.699212240200205
1.16,1920.24,0.69770931078473
1.17,1920.24,0.6962391780701871
1.18,1920.24,0.6948322029928707
1.19,1920.24,0.6932547235209918
1.2,1920.24,0.6911546298680887
1.21,1920.24,0.689099526527878
1.22,1920.24,0.6870874309619273
1.23,1920.24,0.6851170026297702
1.24,1920.24,0.6831870097304324
1.25,1920.24,0.6812966214941895
1.26,1920.24,0.6794449497368646
1.27,1920.24,0.6776313924766256
1.28,1920.24,0.6758552233336611
1.29,1920.24,0.6741159864720174
1.3,1920.24,0.6724131599421291
1.31,1920.24,0.6707461000061992
1.32,1920.24,0.6691146274615437
1.33,1920.24,0.6675181438059943
1.34,1920.24,0.6659563297804003
1.35,1920.24,0.6644288452476284
1.36,1920.24,0.6629352856967654
1.37,1920.24,0.6614753727547101
1.38,1920.24,0.6600487862923956
1.39,1920.24,0.6586552166197466
1.4,1920.24,0.6572943644856789
1.41,1920.24,0.6559659628259985
1.42,1920.24,0.6546697584951661
1.43,1920.24,0.6534055105264658
1.44,1920.24,0.6521729492459556
1.45,1920.24,0.6509718606543136
1.46,1920.24,0.6498020072644877
1.47,1920.24,0.6486631916055591
1.48,1920.24,0.647555199678206
1.49,1920.24,0.6464778401009212
1.5,1920.24,0.6454309067036264
1.51,1920.24,0.6444141924463274
1.52,1920.24,0.6434275738009603
1.53,1920.24,0.6424708367682034
1.54,1920.24,0.6415438395517583
1.55,1920.24,0.6406464368756626
1.56,1920.24,0.6397784512770639
1.57,1920.24,0.6389397574880669
1.58,1920.24,0.6381301954441378
1.59,1920.24,0.637349646836709
1.6,1920.24,0.6365980081457832
1.61,1920.24,0.6358751271360703
1.62,1920.24,0.63518089245833
1.63,1920.24,0.6345152032023129
1.64,1920.24,0.6338779575878538
1.65,1920.24,0.6332690407860483
1.66,1920.24,0.632688370154882
1.67,1920.24,0.6318276205170895
1.68,1920.24,0.6303726582666606
1.69,1920.24,0.6289368550449398
1.7,1920.24,0.6275199472673968
1.71,1920.24,0.6261216591706779
1.72,1920.24,0.624741722820673
1.73,1920.24,0.6233799276977242
1.74,1920.24,0.6220359971685618
1.75,1920.24,0.620709749420754
1.76,1920.24,0.6194009504469121
1.77,1920.24,0.6181093749388076
1.78,1920.24,0.6168348619619908
1.79,1920.24,0.6155771766391575
1.8,1920.24,0.6143361597756902
1.81,1920.24,0.6132109287241131
1.82,1920.24,0.6120706733543004
1.83,1920.24,0.6109354600172879
1.84,1920.24,0.6098051582256845
1.85,1920.24,0.6086795931263855
1.86,1920.24,0.607558602915026
1.87,1920.24,0.6064420823317769
1.88,1920.24,0.6053298704421888
1.89,1920.24,0.6042218419783661
1.9,1920.24,0.603117875152077
1.91,1920.24,0.6020178377360982
1.92,1920.24,0.6009216114218617
1.93,1920.24,0.5998290952991182
1.94,1920.24,0.5987401710592994
1.95,1920.24,0.5976547334425765
1.96,1920.24,0.5965726911077754
1.97,1920.24,0.5954939100878412
1.98,1920.24,0.5944183512365566
1.99,1920.24,0.5933458788470344
2.0,1920.24,0.5922764163666717
0.01,1950.72,0.4446698190888005
0.02,1950.72,0.4828979943596428
0.03,1950.72,0.4911405472085893
0.04,1950.72,0.4930391829201934
0.05,1950.72,0.4929342159934651
0.06,1950.72,0.4920848665152295
0.07,1950.72,0.4909516732719928
0.08,1950.72,0.4897267898739635
0.09,1950.72,0.4884965240242997
0.1,1950.72,0.4873008085286088
0.11,1950.72,0.4861577449964622
0.12,1950.72,0.4850746614485864
0.13,1950.72,0.4840534165983099
0.14,1950.72,0.4830931636019432
0.15,1950.72,0.482191641603975
0.16,1950.72,0.4813460321348952
0.17,1950.72,0.4805532752661722
0.18,1950.72,0.4798103831595584
0.19,1950.72,0.4791144695980482
0.2,1950.72,0.4784628255503932
0.21,1950.72,0.4778529843129235
0.22,1950.72,0.4772826780816664
0.23,1950.72,0.4767498266610978
0.24,1950.72,0.476252582629138
0.25,1950.72,0.4757892601154267
0.26,1950.72,0.4757238342748145
0.27,1950.72,0.4756893221373774
0.28,1950.72,0.4756847821866442
0.29,1950.72,0.4757088672897304
0.3,1950.72,0.4757608687036098
0.31,1950.72,0.475839676411631
0.32,1950.72,0.4759446780806645
0.33,1950.72,0.4760753386792102
0.34,1950.72,0.4762308452373262
0.35,1950.72,0.4764109684557983
0.36,1950.72,0.4766150456251543
0.37,1950.72,0.4768430020494382
0.38,1950.72,0.4770943035657074
0.39,1950.72,0.4773690465838588
0.4,1950.72,0.4776668159333452
0.41,1950.72,0.4779876863101228
0.42,1950.72,0.4783318097117767
0.43,1950.72,0.4786989603133234
0.44,1950.72,0.4790895333084844
0.45,1950.72,0.4795034548698612
0.46,1950.72,0.4799412400521285
0.47,1950.72,0.4804029279403797
0.48,1950.72,0.4808891838497596
0.49,1950.72,0.481400181491794
0.5,1950.72,0.4819365827073975
0.51,1950.72,0.4824991361932471
0.52,1950.72,0.4830882293260459
0.53,1950.72,0.4837049208775453
0.54,1950.72,0.4843497780158776
0.55,1950.72,0.4850240497269154
0.56,1950.72,0.4857285220553137
0.57,1950.72,0.4864646428866423
0.58,1950.72,0.4872334544900574
0.59,1950.72,0.4880366722668788
0.6,1950.72,0.488875600790667
0.61,1950.72,0.4904133794693131
0.62,1950.72,0.4919671465568164
0.63,1950.72,0.4935626469698946
0.64,1950.72,0.4952021294042523
0.65,1950.72,0.496888542613044
0.66,1950.72,0.4986245165887743
0.67,1950.72,0.5004136462914744
0.68,1950.72,0.5022592669824447
0.69,1950.72,0.5041657831174279
0.7,1950.72,0.5061376026263973
0.71,1950.72,0.5066379083240037
0.72,1950.72,0.5070469399059223
0.73,1950.72,0.5074589914627212
0.74,1950.72,0.5078742080435247
0.75,1950.72,0.508292314315564
0.76,1950.72,0.5087134614078667
0.77,1950.72,0.5091374373923709
0.78,1950.72,0.5095640312095728
0.79,1950.72,0.509993435679266
0.8,1950.72,0.5104253111954172
0.81,1950.72,0.5146226220233984
0.82,1950.72,0.5188222961966912
0.83,1950.72,0.5230245334835509
0.84,1950.72,0.5272288900510284
0.85,1950.72,0.5314357749897675
0.86,1950.72,0.5356448999386348
0.87,1950.72,0.5398560686036062
0.88,1950.72,0.5440694260338057
0.89,1950.72,0.5482848124146295
0.9,1950.72,0.5525023745323169
0.91,1950.72,0.556259390915037
0.92,1950.72,0.5675304391946393
0.93,1950.72,0.5813022507630015
0.94,1950.72,0.5919393023488798
0.95,1950.72,0.6025763539347582
0.96,1950.72,0.6132134055206366
0.97,1950.72,0.6238504562379574
0.98,1950.72,0.6344875078238358
0.99,1950.72,0.6451245594097141
1.0,1950.72,0.6557616109955925
1.01,1950.72,0.666398662581471
1.02,1950.72,0.6770357132987916
1.03,1950.72,0.6876727648846701
1.04,1950.72,0.6983098164705485
1.05,1950.72,0.7089468680564268
1.06,1950.72,0.7077736160667264
1.07,1950.72,0.7066212728648585
1.08,1950.72,0.7054894858164252
1.09,1950.72,0.7043779717716392
1.1,1950.72,0.7032866299778151
1.11,1950.72,0.7022149236663375
1.12,1950.72,0.7011627546901945
1.13,1950.72,0.7001298390310405
1.14,1950.72,0.6991158032090949
1.15,1950.72,0.698120470038601
1.16,1950.72,0.6966198873404694
1.17,1950.72,0.6951520501335551
1.18,1950.72,0.6937472719477107
1.19,1950.72,0.6921722555977837
1.2,1950.72,0.6900754410916905
1.21,1950.72,0.6880235466491174
1.22,1950.72,0.6860145928272251
1.23,1950.72,0.6840472411787055
1.24,1950.72,0.6821202618259542
1.25,1950.72,0.6802328252964343
1.26,1950.72,0.6783840447928053
1.27,1950.72,0.6765733192731871
1.28,1950.72,0.6747999234919584
1.29,1950.72,0.6730634023249212
1.3,1950.72,0.6713632346374971
1.31,1950.72,0.6696987776970399
1.32,1950.72,0.6680698525806777
1.33,1950.72,0.6664758617207609
1.34,1950.72,0.6649164863566391
1.35,1950.72,0.663391386882279
1.36,1950.72,0.6619001594183828
1.37,1950.72,0.6604425260265083
1.38,1950.72,0.659018167077448
1.39,1950.72,0.6576267733646852
1.4,1950.72,0.6562680461043954
1.41,1950.72,0.654941718649386
1.42,1950.72,0.6536475382493866
1.43,1950.72,0.6523852643139337
1.44,1950.72,0.6511546275901617
1.45,1950.72,0.6499554144128938
1.46,1950.72,0.6487873876658969
1.47,1950.72,0.6476503501865889
1.48,1950.72,0.6465440883097928
1.49,1950.72,0.6454684109528299
1.5,1950.72,0.6444231122675419
1.51,1950.72,0.6434079855372127
1.52,1950.72,0.6424229074266589
1.53,1950.72,0.6414676642707035
1.54,1950.72,0.6405421144944526
1.55,1950.72,0.6396461130487822
1.56,1950.72,0.6387794827479354
1.57,1950.72,0.6379420985196137
1.58,1950.72,0.6371338005492131
1.59,1950.72,0.636354470712896
1.6,1950.72,0.6356040056523041
1.61,1950.72,0.6348822533698524
1.62,1950.72,0.634189102690164
1.63,1950.72,0.633524452860554
1.64,1950.72,0.6328882022597796
1.65,1950.72,0.6322802362382335
1.66,1950.72,0.6317004722829409
1.67,1950.72,0.6308410666444625
1.68,1950.72,0.6293883762140617
1.69,1950.72,0.6279548148969091
1.7,1950.72,0.6265401195200426
1.71,1950.72,0.6251440147506935
1.72,1950.72,0.6237662330731117
1.73,1950.72,0.6224065642963508
1.74,1950.72,0.6210647322190842
1.75,1950.72,0.6197405553127672
1.76,1950.72,0.6184337999353974
1.77,1950.72,0.6171442411305484
1.78,1950.72,0.6158717182150587
1.79,1950.72,0.6146159966783682
1.8,1950.72,0.6133769175744305
1.81,1950.72,0.6122534434910761
1.82,1950.72,0.6111149685488901
1.83,1950.72,0.6099815277667289
1.84,1950.72,0.6088529908609479
1.85,1950.72,0.6077291832514635
1.86,1950.72,0.6066099433865566
1.87,1950.72,0.6054951661707537
1.88,1950.72,0.6043846909208933
1.89,1950.72,0.6032783925646767
1.9,1950.72,0.6021761495040356
1.91,1950.72,0.6010778297182103
1.92,1950.72,0.599983315083363
1.93,1950.72,0.5988925048468087
1.94,1950.72,0.5978052808847095
1.95,1950.72,0.5967215381015923
1.96,1950.72,0.5956411852989059
1.97,1950.72,0.5945640887187752
1.98,1950.72,0.5934902092761069
1.99,1950.72,0.5924194114759106
2.0,1950.72,0.5913516188851149
0.01,1981.2,0.443974988946077
0.02,1981.2,0.4821434298087377
0.03,1981.2,0.4903731030469559
0.04,1981.2,0.4922687719970084
0.05,1981.2,0.4921639690890229
0.06,1981.2,0.4913159467834305
0.07,1981.2,0.490184524240136
0.08,1981.2,0.4889615548148338
0.09,1981.2,0.4877332113483838
0.1,1981.2,0.4865393642483717
0.11,1981.2,0.4853980868392384
0.12,1981.2,0.484316695691125
0.13,1981.2,0.4832970466129801
0.14,1981.2,0.4823382940843714
0.15,1981.2,0.4814381807825451
0.16,1981.2,0.480593892642062
0.17,1981.2,0.4798023745157599
0.18,1981.2,0.479060643234114
0.19,1981.2,0.4783658170900505
0.2,1981.2,0.4777151912853867
0.21,1981.2,0.4771063029708631
0.22,1981.2,0.4765368878861221
0.23,1981.2,0.4760048690861017
0.24,1981.2,0.475508402035459
0.25,1981.2,0.4750458034981331
0.26,1981.2,0.4749804798903332
0.27,1981.2,0.4749460216807148
0.28,1981.2,0.4749414888239971
0.29,1981.2,0.4749655362922926
0.3,1981.2,0.4750174564500393
0.31,1981.2,0.4750961410150706
0.32,1981.2,0.4752009786110739
0.33,1981.2,0.475331435042576
0.34,1981.2,0.475486698609962
0.35,1981.2,0.4756665403723148
0.36,1981.2,0.4758702986556961
0.37,1981.2,0.4760978988808678
0.38,1981.2,0.476348807719557
0.39,1981.2,0.4766231214310132
0.4,1981.2,0.4769204254934243
0.41,1981.2,0.4772407944860284
0.42,1981.2,0.4775843801689031
0.43,1981.2,0.4779509570699334
0.44,1981.2,0.4783409197653206
0.45,1981.2,0.4787541945430273
0.46,1981.2,0.4791912956529164
0.47,1981.2,0.4796522621190078
0.48,1981.2,0.4801377582168412
0.49,1981.2,0.4806479573865051
0.5,1981.2,0.4811835204347376
0.51,1981.2,0.4817451948883209
0.52,1981.2,0.4823333675186526
0.53,1981.2,0.4829490954430732
0.54,1981.2,0.4835929449434724
0.55,1981.2,0.4842661630540877
0.56,1981.2,0.4849695345913204
0.57,1981.2,0.4857045051783096
0.58,1981.2,0.4864721154555875
0.59,1981.2,0.4872740781440297
0.6,1981.2,0.4881116957787023
0.61,1981.2,0.4896470715621373
0.62,1981.2,0.4911984107713344
0.63,1981.2,0.4927914180946365
0.64,1981.2,0.4944283387139913
0.65,1981.2,0.4961121167749042
0.66,1981.2,0.497845378160318
0.67,1981.2,0.4996317122128675
0.68,1981.2,0.5014744489822559
0.69,1981.2,0.5033779860419312
0.7,1981.2,0.5053467244341439
0.71,1981.2,0.5058462483663496
0.72,1981.2,0.50625464080556
0.73,1981.2,0.5066660485007121
0.74,1981.2,0.5070806162742799
0.75,1981.2,0.5074980692237229
0.76,1981.2,0.5079185582419182
0.77,1981.2,0.5083418717319578
0.78,1981.2,0.5087677989641336
0.79,1981.2,0.5091965324569443
0.8,1981.2,0.5096277331350165
0.81,1981.2,0.5138184853481412
0.82,1981.2,0.5180115972136723
0.83,1981.2,0.522207268187712
0.84,1981.2,0.5264050551308335
0.85,1981.2,0.5306053664944458
0.86,1981.2,0.5348079143680015
0.87,1981.2,0.5390125027642005
0.88,1981.2,0.543219276505517
0.89,1981.2,0.5474280760270692
0.9,1981.2,0.5516390478857321
0.91,1981.2,0.5553901936468868
0.92,1981.2,0.5666436300631502
0.93,1981.2,0.5803939221368518
0.94,1981.2,0.5910143525270602
0.95,1981.2,0.6016347829172688
0.96,1981.2,0.6122552133074772
0.97,1981.2,0.6228756428304854
0.98,1981.2,0.6334960732206938
0.99,1981.2,0.6441165036109023
1.0,1981.2,0.6547369340011108
1.01,1981.2,0.6653573643913192
1.02,1981.2,0.6759777939143273
1.03,1981.2,0.6865982243045358
1.04,1981.2,0.6972186546947443
1.05,1981.2,0.7078390850849527
1.06,1981.2,0.7066676663900082
1.07,1981.2,0.7055171238113378
1.08,1981.2,0.7043871052655611
1.09,1981.2,0.7032773280453339
1.1,1981.2,0.7021876915554046
1.11,1981.2,0.7011176598658991
1.12,1981.2,0.7000671349831675
1.13,1981.2,0.6990358333326647
1.14,1981.2,0.6980233820182
1.15,1981.2,0.697029604130883
1.16,1981.2,0.6955313662064364
1.17,1981.2,0.6940658226059064
1.18,1981.2,0.6926632394919681
1.19,1981.2,0.6910906842239231
1.2,1981.2,0.6889971461487006
1.21,1981.2,0.6869484579460097
1.22,1981.2,0.6849426432660399
1.23,1981.2,0.6829783657529082
1.24,1981.2,0.6810543974507862
1.25,1981.2,0.679169910183251
1.26,1981.2,0.6773240185386498
1.27,1981.2,0.6755161224142754
1.28,1981.2,0.6737454976977579
1.29,1981.2,0.672011689976065
1.3,1981.2,0.6703141789289303
1.31,1981.2,0.668652322828026
1.32,1981.2,0.6670259430300608
1.33,1981.2,0.6654344429011294
1.34,1981.2,0.6638775041786692
1.35,1981.2,0.6623547877873068
1.36,1981.2,0.660865890478836
1.37,1981.2,0.6594105347491152
1.38,1981.2,0.6579884014683808
1.39,1981.2,0.656599181913275
1.4,1981.2,0.6552425777668456
1.41,1981.2,0.6539183227985562
1.42,1981.2,0.6526261646530779
1.43,1981.2,0.6513658631158878
1.44,1981.2,0.6501371493548486
1.45,1981.2,0.6489398100386509
1.46,1981.2,0.6477736084215739
1.47,1981.2,0.646638347649117
1.48,1981.2,0.6455338143899709
1.49,1981.2,0.6444598178600383
1.5,1981.2,0.6434161525328139
1.51,1981.2,0.6424026120145924
1.52,1981.2,0.6414190731629106
1.53,1981.2,0.6404653226464595
1.54,1981.2,0.6395412191115669
1.55,1981.2,0.6386466177357587
1.56,1981.2,0.6377813416101444
1.57,1981.2,0.6369452658578603
1.58,1981.2,0.6361382309140247
1.59,1981.2,0.6353601188393773
1.6,1981.2,0.6346108264370653
1.61,1981.2,0.6338902019470112
1.62,1981.2,0.6331981343675581
1.63,1981.2,0.6325345231034548
1.64,1981.2,0.6318992666922493
1.65,1981.2,0.6312922506634829
1.66,1981.2,0.6307133926331139
1.67,1981.2,0.6298553298807877
1.68,1981.2,0.6284049093887902
1.69,1981.2,0.626973588119358
1.7,1981.2,0.6255611033107569
1.71,1981.2,0.6241671800604461
1.72,1981.2,0.6227915512706894
1.73,1981.2,0.6214340070789793
1.74,1981.2,0.620094271715575
1.75,1981.2,0.6187721639355833
1.76,1981.2,0.6174674504620855
1.77,1981.2,0.6161799066901665
1.78,1981.2,0.6149093721877443
1.79,1981.2,0.6136556128106992
1.8,1981.2,0.6124184698613501
1.81,1981.2,0.6112967512910172
1.82,1981.2,0.6101600553018265
1.83,1981.2,0.6090283856064056
1.84,1981.2,0.6079016121246883
1.85,1981.2,0.6067795605493851
1.86,1981.2,0.6056620695812138
1.87,1981.2,0.6045490342889207
1.88,1981.2,0.6034402942404238
1.89,1981.2,0.6023357245588591
1.9,1981.2,0.6012352038361647
1.91,1981.2,0.600138600257873
1.92,1981.2,0.5990457958847241
1.93,1981.2,0.597956690121466
1.94,1981.2,0.5968711650288389
1.95,1981.2,0.5957891156755888
1.96,1981.2,0.5947104510056693
1.97,1981.2,0.5936350374702122
1.98,1981.2,0.5925628360451974
1.99,1981.2,0.5914937114473557
2.0,1981.2,0.5904275873630483
0.01,2011.68,0.4432807347163061
0.02,2011.68,0.4813894906819063
0.03,2011.68,0.4896062949847171
0.04,2011.68,0.4914989996322309
0.05,2011.68,0.4913943606070405
0.06,2011.68,0.4905476643740586
0.07,2011.68,0.489418011063054
0.08,2011.68,0.4881969540240743
0.09,2011.68,0.4869705313474626
0.1,2011.68,0.4857785510945016
0.11,2011.68,0.4846390583279458
0.12,2011.68,0.4835593581768419
0.13,2011.68,0.4825413035481661
0.14,2011.68,0.4815840502436463
0.15,2011.68,0.4806853444703578
0.16,2011.68,0.4798423765632826
0.17,2011.68,0.4790520961526646
0.18,2011.68,0.4783115247338318
0.19,2011.68,0.4776177851059043
0.2,2011.68,0.4769681767002565
0.21,2011.68,0.4763602405188448
0.22,2011.68,0.4757917158419891
0.23,2011.68,0.475260528972396
0.24,2011.68,0.4747648382590661
0.25,2011.68,0.4743029630980547
0.26,2011.68,0.474237741638331
0.27,2011.68,0.474203337311833
0.28,2011.68,0.474198811543251
0.29,2011.68,0.4742228214079494
0.3,2011.68,0.4742746603769129
0.31,2011.68,0.474353221901022
0.32,2011.68,0.4744578955599877
0.33,2011.68,0.4745881479936709
0.34,2011.68,0.4747431687717308
0.35,2011.68,0.4749227293112505
0.36,2011.68,0.475126168972967
0.37,2011.68,0.4753534132942635
0.38,2011.68,0.4756039297808455
0.39,2011.68,0.475877814541439
0.4,2011.68,0.4761746537024299
0.41,2011.68,0.4764945217264351
0.42,2011.68,0.4768375701362211
0.43,2011.68,0.477203573812249
0.44,2011.68,0.4775929267137122
0.45,2011.68,0.4780055552438381
0.46,2011.68,0.4784419728483453
0.47,2011.68,0.4789022184902308
0.48,2011.68,0.4793869554062908
0.49,2011.68,0.4798963567654015
0.5,2011.68,0.4804310823409816
0.51,2011.68,0.4809918784908882
0.52,2011.68,0.4815791313817151
0.53,2011.68,0.4821938964777636
0.54,2011.68,0.4828367391754146
0.55,2011.68,0.4835089045588888
0.56,2011.68,0.4842111762173514
0.57,2011.68,0.4849449975133861
0.58,2011.68,0.4857114074602511
0.59,2011.68,0.4865121161005996
0.6,2011.68,0.4873484239326924
0.61,2011.68,0.4888813988125666
0.62,2011.68,0.4904303121558149
0.63,2011.68,0.492020828455749
0.64,2011.68,0.4936551893834723
0.65,2011.68,0.49533633448066
0.66,2011.68,0.4970668855240994
0.67,2011.68,0.4988504262436851
0.68,2011.68,0.5006902814818422
0.69,2011.68,0.5025908419354291
0.7,2011.68,0.5045565017646818
0.71,2011.68,0.5050552445794566
0.72,2011.68,0.505462998405715
0.73,2011.68,0.5058737627728876
0.74,2011.68,0.5062876822769865
0.75,2011.68,0.5067044824453425
0.76,2011.68,0.5071243139348781
0.77,2011.68,0.5075469654795641
0.78,2011.68,0.507972226679216
0.79,2011.68,0.5084002897512861
0.8,2011.68,0.5088308161506218
0.81,2011.68,0.5130150151850262
0.82,2011.68,0.5172015701819926
0.83,2011.68,0.5213906802857289
0.84,2011.68,0.5255819030497558
0.85,2011.68,0.5297756462867773
0.86,2011.68,0.5339716225364585
0.87,2011.68,0.5381696361179694
0.88,2011.68,0.5423698316273217
0.89,2011.68,0.5465720497491491
0.9,2011.68,0.550776436811152
0.91,2011.68,0.5545217168166312
0.92,2011.68,0.5657575559672243
0.93,2011.68,0.579486346382791
0.94,2011.68,0.5900901693538791
0.95,2011.68,0.6006939923249672
